Stock item code,Stock item name,Product group,Tax code,Stock item description,Manufacturer's name,Manufacturer's part number,Commodity code,Net mass,Stock take days,Allow Sales order,Asset of stock - account number,Asset of stock - cost centre,Asset of stock - department,Revenue - account number,Revenue - cost centre,Revenue - department,Accrued receipts - account number,Accrued receipts - cost centre,Accrued receipts - department,Issues - account number,Issues - cost centre,Issues - department,Supplier,Supplier lead time,Supplier lead time unit,Supplier minimum quantity,Supplier usual order quantity,Supplier part number,Alternative item,Alternative item name,Memo,Barcode,AnalysisName\1,AnalysisValue\1,AnalysisName\2,AnalysisValue\2,AnalysisName\3,AnalysisValue\3,AnalysisName\4,AnalysisValue\4,AnalysisName\5,AnalysisValue\5,AnalysisName\6,AnalysisValue\6,AnalysisName\7,AnalysisValue\7,AnalysisName\8,AnalysisValue\8,AnalysisName\9,AnalysisValue\9,AnalysisName\10,AnalysisValue\10,AnalysisName\11,AnalysisValue\11,AnalysisName\12,AnalysisValue\12,AnalysisName\13,AnalysisValue\13,AnalysisName\14,AnalysisValue\14,AnalysisName\15,AnalysisValue\15,AnalysisName\16,AnalysisValue\16,AnalysisName\17,AnalysisValue\17,AnalysisName\18,AnalysisValue\18,AnalysisName\19,AnalysisValue\19,AnalysisName\20,AnalysisValue\20
SA-FG-0023,100mm Double Gate Nut (Locking Mechanism),SUB-AS,1,100mm Double Gate Nut (Locking Mechanism),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0024,100mm Double Gate Nut (Locking Mechanism),SUB-AS,1,100mm Double Gate Receiver (Locking Mechanism),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0025,100mm Double Gate Receiver (Locking Mechanism),SUB-AS,1,100mm Double Gate Cover (Locking Mechanism),,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0026,100mm Double Flood Gate Hinge,SUB-AS,1,100mm Double Flood Gate Hinge,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0027,100mm Double Flood Gate Hinge to Jamb,SUB-AS,1,100mm Double Flood Gate Hinge to Jamb,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SA-FG-0028,100mm Double Flood Gate Hinge to Leaf,SUB-AS,1,100mm Double Flood Gate Hinge to Leaf,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,,Item Set Type,,Product Operation Type,,Material Composition,,Automation,,Flooding Rating,,Security Rating,,Fire Rating,,Blast Rating,,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SBG-0001,Single Bund Gate,FG-BUG,1,Single Bund Gate,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Bund Gate,Item Set Type,,Product Operation Type,Hinged,Material Composition,,Automation,Manual,Flooding Rating,Standard,Security Rating,None,Fire Rating,None,Blast Rating,None,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SBGEXC3-0001,Single Bund Gate - EXC3,FG-BUG,1,Single Bund Gate - EXC3,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Bund Gate,Item Set Type,,Product Operation Type,Hinged,Material Composition,,Automation,Manual,Flooding Rating,Standard,Security Rating,None,Fire Rating,None,Blast Rating,None,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SBGFF-0001,Single Bund Gate - Face-Fixed,FG-BUG,1,Single Bund Gate - Face-Fixed,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Bund Gate,Item Set Type,,Product Operation Type,Hinged,Material Composition,,Automation,Manual,Flooding Rating,Standard,Security Rating,None,Fire Rating,None,Blast Rating,None,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SBGFFEXC3-0001,Single Bund Gate - Face-Fixed - EXC3,FG-BUG,1,Single Bund Gate - Face-Fixed - EXC3,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Bund Gate,Item Set Type,,Product Operation Type,Hinged,Material Composition,,Automation,Manual,Flooding Rating,Standard,Security Rating,None,Fire Rating,None,Blast Rating,None,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SFG-0001,Single Flood Gate,FG-FG,1,Single Flood Gate,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Flood Gate,Item Set Type,,Product Operation Type,Hinged,Material Composition,,Automation,Manual,Flooding Rating,Standard,Security Rating,None,Fire Rating,None,Blast Rating,None,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SFGEXC3-0001,Single Flood Gate - EXC3,FG-FG,1,Single Flood Gate - EXC3,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Flood Gate,Item Set Type,,Product Operation Type,Hinged,Material Composition,,Automation,Manual,Flooding Rating,Standard,Security Rating,None,Fire Rating,None,Blast Rating,None,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SFGFF-0001,Single Flood Gate - Face Fixed,FG-FG,1,Single Flood Gate - Face Fixed,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Flood Gate,Item Set Type,,Product Operation Type,Hinged,Material Composition,,Automation,Manual,Flooding Rating,Standard,Security Rating,None,Fire Rating,None,Blast Rating,None,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
SFGFFEXC3-0001,Single Flood Gate - Face Fixed - EXC3,FG-FG,1,Single Flood Gate - Face Fixed - EXC3,,,,,30,1,13101,,,40900,,,23100,,,13100,,,,,,,,,,,,,Product Family,Flood Gate,Item Set Type,,Product Operation Type,Hinged,Material Composition,,Automation,Manual,Flooding Rating,Standard,Security Rating,None,Fire Rating,None,Blast Rating,None,Pressure Rating,,Thermal Rating,,,,,,,,,,,,,,,,,,,
